"No.","Time","Source","Destination","Protocol","Length","Info"
"201","7.229701","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"202","7.229751","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=212937 Win=524800 Len=0 TSval=1878292456 TSecr=878322581"
"203","7.234220","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"204","7.234220","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"205","7.234220","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"206","7.234220","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"207","7.234220","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"208","7.234220","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"209","7.234220","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"210","7.234292","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=221603 Win=524800 Len=0 TSval=1878292461 TSecr=878322581"
"211","7.235668","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"212","7.235668","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"213","7.235693","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=224079 Win=524800 Len=0 TSval=1878292462 TSecr=878322581"
"214","7.239020","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"215","7.239020","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"216","7.239020","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"217","7.239048","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=227793 Win=524800 Len=0 TSval=1878292466 TSecr=878322608"
"218","7.248536","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"219","7.248536","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"220","7.248536","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"221","7.248536","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"222","7.248536","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"223","7.248536","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"224","7.248536","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"225","7.248536","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"226","7.248594","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=237697 Win=524800 Len=0 TSval=1878292475 TSecr=878322609"
"227","7.262979","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"228","7.262979","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"229","7.262979","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"230","7.262979","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"231","7.262979","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"232","7.262979","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"233","7.262979","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"234","7.262979","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"235","7.262979","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"236","7.262979","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"237","7.262979","157.253.230.90","157.253.212.244","FTP-DATA","2542","FTP Data: 2476 bytes (PORT) (RETR 650k.jpg)"
"238","7.263125","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=252553 Win=524800 Len=0 TSval=1878292490 TSecr=878322609"
"239","7.269750","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"240","7.269750","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"241","7.269830","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=255029 Win=524800 Len=0 TSval=1878292497 TSecr=878322609"
"242","7.280191","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"243","7.280191","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"244","7.280191","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"245","7.280191","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"246","7.280191","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"247","7.280191","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"248","7.280290","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=262457 Win=524800 Len=0 TSval=1878292507 TSecr=878322610"
"249","7.281612","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"250","7.281612","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"251","7.281612","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"252","7.281696","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=266171 Win=524800 Len=0 TSval=1878292508 TSecr=878322610"
"253","7.285578","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"254","7.285578","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"255","7.285578","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"256","7.285578","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"257","7.285578","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"258","7.285578","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"259","7.285578","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"260","7.285717","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=274837 Win=524800 Len=0 TSval=1878292512 TSecr=878322611"
"261","7.286974","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"262","7.294166","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"263","7.294166","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"264","7.294166","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"265","7.294166","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"266","7.294166","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"267","7.294257","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=282265 Win=524800 Len=0 TSval=1878292521 TSecr=878322611"
"268","7.295593","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"269","7.295593","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"270","7.295658","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=284741 Win=524800 Len=0 TSval=1878292522 TSecr=878322631"
"271","7.309622","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"272","7.315576","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"273","7.315645","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=287217 Win=524800 Len=0 TSval=1878292542 TSecr=878322631"
"274","7.351898","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"275","7.358267","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"276","7.358267","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"277","7.358267","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"278","7.358267","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"279","7.358267","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"280","7.358267","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"281","7.358319","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=295883 Win=524800 Len=0 TSval=1878292585 TSecr=878322642"
"282","7.359723","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"283","7.359723","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"284","7.359723","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"285","7.359757","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=299597 Win=524800 Len=0 TSval=1878292586 TSecr=878322651"
"286","7.380971","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"287","7.380971","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"288","7.380971","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"289","7.380971","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"290","7.381064","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=304549 Win=524800 Len=0 TSval=1878292608 TSecr=878322664"
"291","7.389579","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"292","7.391672","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"293","7.391672","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"294","7.391672","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"295","7.391672","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"296","7.391672","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"297","7.391672","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"298","7.391672","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"299","7.391672","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"300","7.391788","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=315691 Win=524800 Len=0 TSval=1878292619 TSecr=878322664"
"301","7.393946","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"302","7.394002","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=316929 Win=524800 Len=0 TSval=1878292621 TSecr=878322665"
"303","7.395882","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"304","7.398726","157.253.230.90","157.253.212.244","FTP-DATA","3780","FTP Data: 3714 bytes (PORT) (RETR 650k.jpg)"
"305","7.398800","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=321881 Win=524800 Len=0 TSval=1878292626 TSecr=878322665"
"306","7.401707","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"307","7.403201","157.253.230.90","157.253.212.244","FTP-DATA","2542","FTP Data: 2476 bytes (PORT) (RETR 650k.jpg)"
"308","7.403271","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=325595 Win=524800 Len=0 TSval=1878292630 TSecr=878322707"
"309","7.409557","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"310","7.409557","157.253.230.90","157.253.212.244","FTP-DATA","2542","FTP Data: 2476 bytes (PORT) (RETR 650k.jpg)"
"311","7.409642","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=329309 Win=524800 Len=0 TSval=1878292636 TSecr=878322707"
"312","7.410803","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"313","7.412019","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"314","7.412078","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=331785 Win=524800 Len=0 TSval=1878292639 TSecr=878322708"
"315","7.413041","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"316","7.414514","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"317","7.414571","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=334261 Win=524800 Len=0 TSval=1878292641 TSecr=878322708"
"318","7.417713","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"319","7.419896","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"320","7.419963","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=336737 Win=524800 Len=0 TSval=1878292647 TSecr=878322708"
"321","7.423964","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"322","7.423964","157.253.230.90","157.253.212.244","FTP-DATA","2542","FTP Data: 2476 bytes (PORT) (RETR 650k.jpg)"
"323","7.424056","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=340451 Win=524800 Len=0 TSval=1878292651 TSecr=878322708"
"324","7.426405","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"325","7.426405","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"326","7.426473","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=342927 Win=524800 Len=0 TSval=1878292653 TSecr=878322708"
"327","7.429277","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"328","7.429344","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=344165 Win=524800 Len=0 TSval=1878292656 TSecr=878322708"
"329","7.438713","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"330","7.441573","157.253.230.90","157.253.212.244","FTP-DATA","5018","FTP Data: 4952 bytes (PORT) (RETR 650k.jpg)"
"331","7.441737","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=350355 Win=524800 Len=0 TSval=1878292668 TSecr=878322708"
"332","7.443256","157.253.230.90","157.253.212.244","FTP-DATA","2542","FTP Data: 2476 bytes (PORT) (RETR 650k.jpg)"
"333","7.443346","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=352831 Win=524800 Len=0 TSval=1878292670 TSecr=878322708"
"334","7.445952","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"335","7.446015","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=354069 Win=524800 Len=0 TSval=1878292673 TSecr=878322708"
"336","7.449943","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"337","7.459948","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"338","7.460010","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=356545 Win=524800 Len=0 TSval=1878292687 TSecr=878322708"
"339","7.516756","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"340","7.531311","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"341","7.531339","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=359021 Win=524800 Len=0 TSval=1878292758 TSecr=878322709"
"342","7.538222","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"343","7.547695","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"344","7.547726","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=361497 Win=524800 Len=0 TSval=1878292774 TSecr=878322709"
"345","7.557936","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"346","7.561982","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
